id,company_name,ssm_no,sector,subsector,state,city,address,website,phone,email,hr_contact,linkedin_url,employees_est,demand_signal,quota_signal,compliance_pressure,levy_tier,source_url,source_date,priority_score,notes,created_at
500,Penang Adventist Hospital,,Services,healthcare,Penang,,,www.pah.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,65.0,,2026-07-17 02:14:11
159,The Store Corp Bhd,,Retail,,Selangor,Shah Alam,,,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
160,Parkson Holdings Bhd,,Retail,,Kuala Lumpur,KL,,https://www.parkson.com.my,,,,,3000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
161,Padini Holdings Bhd,,Retail,,Selangor,Petaling Jaya,,https://www.padini.com,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
162,B.I.G. (Ben's Independent Grocer),,Retail,,Selangor,Petaling Jaya,,https://www.big.com.my,,,,,1000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
163,Lotus's Malaysia (formerly Tesco),,Retail,,Selangor,Petaling Jaya,,https://www.lotusstores.my,,,,,5000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
164,Econsave Cash & Carry Sdn Bhd,,Retail,,Selangor,Klang,,https://www.econsave.com.my,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
165,KK Supermart & Superstore Sdn Bhd,,Retail,,Kuala Lumpur,KL,,https://www.kksupermart.com,,,,,3000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Retail. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
166,Resorts World Langkawi,,Hospitality,,Kedah,Langkawi,,https://www.rwlangkawi.com,,,,,1000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Hospitality. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
167,Hilton Malaysia,,Hospitality,,Various,Various,,https://www.hilton.com,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Hospitality. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
168,Marriott International Malaysia,,Hospitality,,Various,Various,,https://www.marriott.com,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Hospitality. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
169,Cleaning Service Management Sdn Bhd,,Services,,Selangor,Petaling Jaya,,,,,,,3000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Services. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
170,UCS Cleaning Services,,Services,,Selangor,Shah Alam,,,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Services. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
171,Securiforce Sdn Bhd,,Security,,Kuala Lumpur,KL,,,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Security. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
172,Securexpert Sdn Bhd,,Security,,Selangor,Petaling Jaya,,,,,,,1500.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Security. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
173,ADT Securitas,,Security,,Selangor,Petaling Jaya,,,,,,,1000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Security. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
174,Gardaworld Malaysia,,Security,,Selangor,Petaling Jaya,,https://www.garda.com,,,,,2000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Security. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
175,Mah Sing Group (Platinum Sentral),,Property,,Kuala Lumpur,KL,,https://www.mahsing.com,,,,,500.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Property. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
176,Sp Setia Bhd,,Property,,Selangor,Shah Alam,,https://www.spsetia.com,,,,,1000.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Property. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
177,Eco World Development Group,,Property,,Selangor,Petaling Jaya,,https://www.ecoworld.com.my,,,,,500.0,,,,"RM1,850/yr",Various - SSM/SME Corp,2026-07-17,60.0,Services sector - Property. Foreign workers for front-line/cleaning/security.,2026-07-17 00:53:54
270,Securexcel Sdn Bhd,,Security,guard,Selangor,,,www.securexcel.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:12:05
271,Guardforce Malaysia,,Security,guard,KL,,,www.guardforce.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:12:05
272,7 Days Security Sdn Bhd,,Security,guard,KL,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:12:05
273,Wan SH Sam Security,,Security,guard,KL,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:12:05
274,Bengkel Sekuriti Sdn Bhd,,Security,guard,Selangor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:12:05
461,Bidar Security Sdn Bhd,,Security,guard,KL,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:13:36
462,Pertama Security Sdn Bhd,,Security,guard,Selangor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:13:36
463,Matahari Security Sdn Bhd,,Security,guard,KL,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:13:36
464,Global Security Services,,Security,guard,Penang,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:13:36
465,Elite Security Services,,Security,guard,Johor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,55.0,,2026-07-17 02:13:36
215,Prestige Pillar Industries Sdn Bhd,,Manufacturing,,Selangor,Klang,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
216,Eonmetall Group Bhd,,Manufacturing,,Kedah,Kulim,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
217,YNH Property Bhd,,Construction,,Kuala Lumpur,KL,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Construction. Likely uses foreign workers.,2026-07-17 00:53:54
218,Talam Transform Bhd,,Construction,,Kuala Lumpur,KL,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Construction. Likely uses foreign workers.,2026-07-17 00:53:54
219,Java Corp Bhd,,Manufacturing,,Johor,Muar,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
220,Ho Wah Genting Bhd,,Manufacturing,,Selangor,Shah Alam,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
221,POH Packaging (M) Sdn Bhd,,Manufacturing,,Selangor,Shah Alam,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
222,Kian Joo Can Factory Bhd,,Manufacturing,,Selangor,Shah Alam,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
223,Malayan Flour Mills Bhd,,Agriculture,,Selangor,Petaling Jaya,,,,,,,,,,,RM640/yr,SME Corp / SSM directory,2026-07-17,50.0,SME - Agriculture. Likely uses foreign workers.,2026-07-17 00:53:54
224,PLB Engineering Bhd,,Construction,,Penang,Butterworth,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Construction. Likely uses foreign workers.,2026-07-17 00:53:54
225,Minply Holdings (M) Sdn Bhd,,Furniture,,Selangor,Klang,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
226,Choo Bee Metal Industries Bhd,,Manufacturing,,Selangor,Klang,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
227,Mieco Chipboard Bhd,,Furniture,,Selangor,Klang,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
228,Evergreen Fibreboard Bhd,,Furniture,,Johor,Batu Pahat,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
229,Daibochi Plastic & Packaging,,Manufacturing,,Selangor,Shah Alam,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
230,Kossan Precision Components,,Manufacturing,,Selangor,Klang,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
231,Leong Hup International Bhd,,Agriculture,,Selangor,Petaling Jaya,,,,,,,,,,,RM640/yr,SME Corp / SSM directory,2026-07-17,50.0,SME - Agriculture. Likely uses foreign workers.,2026-07-17 00:53:54
232,Teo Guan Lee Corp Bhd,,Manufacturing,,Selangor,Klang,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
233,Tiong Nam Logistics Holdings Bhd,,Services,,Selangor,Shah Alam,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Services. Likely uses foreign workers.,2026-07-17 00:53:54
234,CSC Steel Holdings Bhd,,Manufacturing,,Selangor,Petaling Jaya,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Manufacturing. Likely uses foreign workers.,2026-07-17 00:53:54
235,LBS Bina Group Bhd,,Construction,,Selangor,Petaling Jaya,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Construction. Likely uses foreign workers.,2026-07-17 00:53:54
236,Lingkaran Trans Kota Holdings Bhd,,Services,,Selangor,Shah Alam,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Services. Likely uses foreign workers.,2026-07-17 00:53:54
237,Amaya Made Sdn Bhd,,Furniture,,Johor,Muar,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
238,Sin Kee Furniture Sdn Bhd,,Furniture,,Johor,Muar,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
239,Hock Tong Furniture Sdn Bhd,,Furniture,,Johor,Muar,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
240,Quality Furniture (M) Sdn Bhd,,Furniture,,Johor,Muar,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
241,Shin Yang Furniture Sdn Bhd,,Furniture,,Sarawak,Kuching,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
242,Maju Furniture Industries Sdn Bhd,,Furniture,,Selangor,Seremban,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
243,Thessa Furniture Sdn Bhd,,Furniture,,Johor,Batu Pahat,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
244,Kian Furniture Industries Sdn Bhd,,Furniture,,Johor,Muar,,,,,,,,,,,"RM1,850/yr",SME Corp / SSM directory,2026-07-17,50.0,SME - Furniture. Likely uses foreign workers.,2026-07-17 00:53:54
298,Comfort Gloves Bhd,,Rubber,gloves,Perak,,,www.comfortgloves.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:12:59
339,Boustead Holdings Bhd,,Retail,trading,KL,,,www.boustead.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:12:59
340,Hap Seng Consolidated,,Retail,trading,KL,,,www.hapseng.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:12:59
341,MCT Bhd,,Retail,property,Selangor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:12:59
444,TF Value-Mart Sdn Bhd,,Retail,hypermarket,Johor,,,www.tfvaluemart.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
445,Lotus's Malaysia,,Retail,hypermarket,KL,,,www.lotuss.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
446,Village Grocer,,Retail,supermarket,Selangor,,,www.villagegrocer.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
447,Jaya Grocer,,Retail,supermarket,Selangor,,,www.jayagrocer.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
448,Hero Market Sdn Bhd,,Retail,supermarket,Selangor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
449,Pasaraya OTK Sdn Bhd,,Retail,supermarket,Perak,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
450,Billion Supermarket S/B,,Retail,supermarket,Sarawak,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
451,Hock Lee Supermarket,,Retail,supermarket,Sabah,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
452,Servay Hypermarket,,Retail,hypermarket,Sabah,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:13:36
472,Gamuda Land Sdn Bhd,,Property,development,Selangor,,,www.gamudaland.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
473,Selangor Dredging Bhd,,Property,development,KL,,,www.sdb.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
474,Bukit Kiara Properties,,Property,development,KL,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
475,Eastern & Oriental Bhd,,Property,development,Penang,,,www.eo.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
476,Plenitude Bhd,,Property,development,KL,,,www.plenitude.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
477,Tropicana Corp Bhd,,Property,development,Selangor,,,www.tropicana.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
478,MKH Bhd,,Property,development,Selangor,,,www.mkh.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
479,Hoe Leong Corp Bhd,,Property,investment,Selangor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
480,Amcorp Properties Bhd,,Property,investment,KL,,,www.amcorpproperties.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
481,IGB Corp Bhd,,Property,commercial,KL,,,www.igb.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
482,KLCC Property Holdings,,Property,commercial,KL,,,www.klcc.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:11
522,Eco World International,,Property,development,KL,,,www.ecoworldinternational.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
523,Matrix Concepts Holdings,,Property,development,Negeri Sembilan,,,www.matrixconcepts.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
524,Tambun Indah Land Bhd,,Property,development,Penang,,,www.tambunindah.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
525,Hunza Properties Bhd,,Property,development,Penang,,,www.hunzaproperties.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
526,Paramount Corp Bhd,,Property,development,Selangor,,,www.paramount.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
527,Titijaya Land Bhd,,Property,development,KL,,,www.titijaya.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
528,Hap Seng Land Sdn Bhd,,Property,commercial,KL,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
529,GuocoLand Malaysia,,Property,development,KL,,,www.guocoland.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
530,UOA Development Bhd,,Property,development,KL,,,www.uoa.com.my,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
531,Pavilion REIT,,Property,commercial,KL,,,www.pavilion-reit.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
532,Sunway REIT,,Property,commercial,Selangor,,,www.sunwayreit.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
533,KLCC REIT,,Property,commercial,KL,,,www.klcc-reit.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
534,IGB REIT,,Property,commercial,KL,,,www.igbreit.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
535,YTL Hospitality REIT,,Property,commercial,KL,,,www.ytlhospitalityreit.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
536,Axis REIT,,Property,industrial,KL,,,www.axis-reit.com,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
537,LBS REIT,,Property,commercial,Selangor,,,,,,,,,,,,RM1850,manual_add,2026-07-17,50.0,,2026-07-17 02:14:33
538,DKSH Malaysia Sdn Bhd,,Services,distribution,KL,,,www.dksh.com.my,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
539,IGB Bhd,,Property,commercial,KL,,,www.igb.com.my,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
540,KIP REIT,,Property,commercial,KL,,,,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
541,AmanahRaya REIT,,Property,commercial,KL,,,,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
542,DNeX Bhd,,Services,technology,KL,,,www.dnex.com.my,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
543,MyEG Services Bhd,,Services,technology,KL,,,www.myeg.com.my,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
544,Cuscapi Bhd,,Services,technology,Selangor,,,www.cuscapi.com,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
545,Silver Ridge Holdings,,Services,technology,KL,,,,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
546,HeiTech Padu Bhd,,Services,technology,KL,,,www.heitechpadu.com,,,,,,,,,,,2026-07-17,50.0,,2026-07-17 02:15:07
